trading_day,symbol,close
2018-09-06,2586129,31.68734440143644
2018-09-06,2586532,168.4616945088175
2018-09-06,2586596,766.2
2018-09-06,2586909,221.3276034267442
2018-09-06,2587023,1046.1389601088447
2018-09-06,2587088,526.161849578404
2018-09-06,2587302,55.68
2018-09-06,2587389,898.4052141029804
2018-09-06,2587399,217.94674099333736
2018-09-06,2587459,97.66294479377532
2018-09-06,2587579,274.3875019806128
2018-09-06,2587661,74.28
2018-09-06,2587781,288.7098774826
2018-09-06,2587813,264.93762342500406
2018-09-07,100253179,30.49
2018-09-07,100667465,41.08128690055554
2018-09-07,10286375,137.39999999999998
2018-09-07,10458211,601.72
2018-09-07,104594731,165.32114739591967
2018-09-07,104932248,398.3504699667231
2018-09-07,10621081,35.68580816222927
2018-09-07,107990213,121.92495700947052
2018-09-07,11211465,163.90905629471928
2018-09-07,11311638,2355.18
2018-09-07,117075823,214.86
2018-09-07,12416743,218.48578184018245
2018-09-07,12465714,114.68888440013018
2018-09-07,12465715,112.63564139984942
2018-09-07,126910336,163.04
2018-09-07,126940575,23.74025602860086
2018-09-07,128219750,164.31006583861353
2018-09-07,12867338,618.3424202119837
2018-09-07,128844729,262.87678291775336
2018-09-07,133184869,35.52299951342334
2018-09-07,133997358,83.18663008558462
2018-09-07,134721328,197.9889254033839
2018-09-07,140621055,57.62551446939743
2018-09-07,141637206,87.13676676866893
2018-09-07,142650453,106.28637615706464
2018-09-07,144100712,72.36
2018-09-07,144186891,50.71
2018-09-07,177756987,134.99534048231192
2018-09-07,20030970,160.26028157285938
2018-09-07,20476016,183.51953162815715
2018-09-07,212535502,164.9686253355625
2018-09-07,224247975,115.3440090866445
2018-09-07,22531262,645.44
2018-09-07,225927511,53.37
2018-09-07,226099794,93.29562723838919
2018-09-07,23133950,108.00757775365454
2018-09-07,234816910,127.02
2018-09-07,23515086,308.52033104937897
2018-09-07,238121727,13.251695918553873
2018-09-07,238121728,13.693582914344804
2018-09-07,23895609,185.2463571858864
2018-09-07,240355560,13.735913258897826
2018-09-07,243131085,40.00116379332949
2018-09-07,243966903,412.96149068011175
2018-09-07,24487189,2230.771064377772
2018-09-07,24806829,157.28
2018-09-07,248503919,91.66789564067756
2018-09-07,24862197,78.45358058040165
2018-09-07,24993604,73.81948270153379
2018-09-07,24993618,34.80063117101569
2018-09-07,250402094,83.78771382278748
2018-09-07,252437073,34.66649137620186
2018-09-07,25664306,482.03
2018-09-07,25664326,93.36663650075415
2018-09-07,25745153,180.53738402906194
2018-09-07,257504287,1168.028040765
2018-09-07,25758118,58.783691790314336
2018-09-07,2586085,264.4856931414214
2018-09-07,2586129,31.28170821557468
2018-09-07,2586532,169.43413023589252
2018-09-07,2586596,754.98
2018-09-07,2586909,230.08009073492659
2018-09-07,2587023,1050.6497421505076
2018-09-07,2587088,526.3506410565449
2018-09-07,2587302,54.76
2018-09-07,2587389,900.4448271643138
2018-09-07,2587399,216.23456206311997
2018-09-07,2587459,97.7209394165745
2018-09-07,2587579,272.3881711520175
2018-09-07,2587661,74.51
2018-09-07,2587781,288.0208324289422
2018-09-07,2587813,263.66258059262896
2018-09-07,2614665,163.5692609605548
2018-09-07,2614959,189.64099715742142
2018-09-07,2615241,2498.6158125342918
2018-09-07,2615578,513.9565653276223
2018-09-07,2615897,284.2147107562342
2018-09-07,2615989,28.67979525560214
2018-09-07,2616072,484.9908292018434
2018-09-07,2617364,96.21362590037506
2018-09-07,2617596,2896.32
2018-09-07,2617676,119.64059460356334
2018-09-07,2617726,462.69697095832123
2018-09-07,2617772,72.94111214828996
2018-09-07,2617818,152.93426743545103
2018-09-07,2617946,187.2666267535675
2018-09-07,2618034,228.0624189093771
2018-09-07,2618260,217.7898685849059
2018-09-07,2618395,318.6272932992343
2018-09-07,2618411,127.14796217355698
2018-09-07,2618709,2105.8561722901263
2018-09-07,2618745,153.8
2018-09-07,2618799,295.7589431557961
2018-09-07,2618949,251.64272828889057
2018-09-07,2619033,464.3356621323758
2018-09-07,2619069,38.80487715998914
2018-09-07,2619294,360.40636815633667
2018-09-07,2619339,580.7044979836993
2018-09-07,2619377,32.23114392211997
2018-09-07,2620077,970.2
2018-09-07,2620169,407.5775253134872
2018-09-07,2620171,690.08
2018-09-07,2620498,138.34
2018-09-07,2620904,130
2018-09-07,2621294,139.41808738847686
2018-09-07,2621696,204.06668616981986
2018-09-07,2621778,190.00133826742174
2018-09-07,2621950,93.23982934230257
2018-09-07,2622145,28.709217715963135
2018-09-07,2622315,475.2709333359048
2018-09-07,2622325,806.94
2018-09-07,2622514,212.60700142023578
2018-09-07,2622875,294.09461049981365
2018-09-07,2622921,299.7672512333797
2018-09-07,2623226,440.0573709650952
2018-09-07,2623374,177.6978377799763
2018-09-07,2623438,342.40493692546244
2018-09-07,2623612,126.09059517095761
2018-09-07,2623716,128.18571137303687
2018-09-07,2623911,37.91571105128698
2018-09-07,2624003,218.4795386792567
2018-09-07,2624007,130.47948541091304
2018-09-07,2624251,205.2427421648119
2018-09-07,2624335,88.1105222440327
2018-09-07,2624369,78.64975554120338
2018-09-07,2624697,67.068
2018-09-07,2625661,506.509079364192
2018-09-07,2625932,341.1649235546667
2018-09-07,2626139,86.6913935434875
2018-09-07,2626232,120.44324503442537
2018-09-07,2626276,82.51150270136175
2018-09-07,2626793,193.71980157011495
2018-09-07,2626801,127.99039491444817
2018-09-07,2626847,97.72382383028607
2018-09-07,2627049,520.991853572227
2018-09-07,2627078,345.97117391004826
2018-09-07,2627355,546.3641720841891
2018-09-07,2627535,2807.7579750203204
2018-09-07,2627720,110.05850952175871
2018-09-07,2627938,168.27931360654298
2018-09-07,2628430,91.79710547583963
2018-09-07,2601078,498.18829641522035
2018-09-07,2601200,148.58267245783634
2018-09-07,2601273,3686.960807762292
2018-09-07,2601340,196.93468766523213
2018-09-07,2601562,130.84680791654503
2018-09-07,2601588,162.61713027118464
2018-09-07,2602238,84.2776731259549
2018-09-07,2602647,196.57338584053446
2018-09-07,2602821,1757.454653411584
2018-09-07,2603092,530.286184426079
2018-09-07,2603116,786.36
2018-09-07,2603262,126.07822550996605
2018-09-07,2603625,648.099584446703
2018-09-07,2604194,854.8337071083586
2018-09-07,2604697,200.0659661959849
2018-09-07,2604721,259.2952858845365
2018-09-07,2604877,545.7291645362237
2018-09-07,2604927,295.5260363409785
2018-09-07,2605122,201.71999999999997
2018-09-07,2605335,436.6701911090488
2018-09-07,2605586,128.11262747561278
2018-09-07,2605787,95.73915509216832
2018-09-07,2606224,140.98451479148514
2018-09-07,2606410,370.08
2018-09-07,2606472,305.19296833865917
2018-09-07,2606598,170.66065342701162
2018-09-07,2607488,81.5285050899328
2018-09-07,2607935,507.7627519678951
2018-09-07,2608061,5.4990000000000006
2018-09-07,2608299,345.24447557535365
2018-09-07,2608331,636.7280842767123
2018-09-07,2608343,429.3948649871775
2018-09-07,2608378,87.75178144436028
2018-09-07,2608410,382.7547710578443
2018-09-07,2608518,107.87162980421975
2018-09-07,2608552,565.3199999999999
2018-09-07,2608772,459.64
2018-09-07,2609043,257.88581360264203
2018-09-07,2609584,174.76939223809833
2018-09-07,2609988,227.1159677308577
2018-09-07,2610028,248.36201102232098
2018-09-07,2610084,335.46647457757626
2018-09-07,2610226,504.9421520868392
2018-09-07,2610550,174.453988033733
2018-09-07,2610627,354.4831422446725
2018-09-07,2610645,1452.8
2018-09-07,2610694,264.66958257377286
2018-09-07,2610780,548.9577716639019
2018-09-07,2610790,546.4277244599366
2018-09-07,2610834,653.8079044618054
2018-09-07,2611181,619.626562782148
2018-09-07,2611291,280.19917663940885
2018-09-07,2611315,99.58683666878045
2018-09-07,2611327,269.7459328537554
2018-09-07,2611373,380.22
2018-09-07,2611489,69.65386436627055
2018-09-07,2612673,479.52
2018-09-07,2612707,88.40929144100495
2018-09-07,2613013,140.91084849204623
2018-09-07,2613025,182.5213868301308
2018-09-07,2613113,69.3290141704375
2018-09-07,2613213,28.83391368729598
2018-09-07,2613575,130.63281988864622
2018-09-07,2613631,41.27678546854268
2018-09-07,2614293,566.0156941228946
2018-09-07,2614357,40.01163030511406
2018-09-07,2614403,152.39
2018-09-07,2614629,562.2751176241122
2018-09-07,2614631,65.3725410116229
2018-09-07,2662296,358.94
2018-09-07,2663001,219.0880863718797
2018-09-07,2663029,150.297867750582
2018-09-07,2663221,134.2652848249157
2018-09-07,2663245,88.07946998279942
2018-09-07,2663453,145.36431520956148
2018-09-07,2663487,384.98
2018-09-07,2663719,189.4620638103083
2018-09-07,2664029,66.64437460487964
2018-09-07,2664273,154.45288416330723
2018-09-07,2664299,197.8518533836547
2018-09-07,2664435,63.52239043274263
2018-09-07,2664698,250.7822658717391
2018-09-07,2665161,110.87276733567856
2018-09-07,2665189,105.35444656877566
2018-09-07,2665259,12.151128007539405
2018-09-07,2665479,587.0318106046534
2018-09-07,2665650,131.25735573319773
2018-09-07,2665666,68.00802002531022
2018-09-07,2665845,216.21501539957234
2018-09-07,2665959,288.2030691568445
2018-09-07,2665987,216.0486751912078
2018-09-07,2666035,328.8310102862882
2018-09-07,2666882,166.24817342153938
2018-09-07,268204083,33.10072290363984
2018-09-07,270099932,127.19253877178991
2018-09-07,27143898,236.65585570232415
2018-09-07,271822113,44.17103720605118
2018-09-07,272348991,132.97653665322596
2018-09-07,272601064,37.475
2018-09-07,281970741,93.2281877747072
2018-09-07,283454303,15.753635958231008
2018-09-07,28674508,78.27325217423342
2018-09-07,29198370,24.08852078260414
2018-09-07,292167444,88.82
2018-09-07,302129421,63.141363886772076
2018-09-07,303054011,30.653574619488122
2018-09-07,304206311,177.15232144237422
2018-09-07,30686620,159.06730805243447
2018-09-07,309921702,26.411318345387137
2018-09-07,3103750,157.72
2018-09-07,317560688,83.39062272910459
2018-09-07,3182730,89.27954514786443
2018-09-07,328470033,85.4098802504523
2018-09-07,328574181,18.55074516
2018-09-07,33345226,173.96591620075745
2018-09-07,33872783,195.6433081842608
2018-09-07,34058430,61.48265011715736
2018-09-07,3449503,216.85768903990683
2018-09-07,34918877,114.93603330137901
2018-09-07,34969488,91.37706409140634
2018-09-07,35369904,77.07467032692941
2018-09-07,36101502,132.91
2018-09-07,36789426,1354.6486191626527
2018-09-07,36842460,76.71991699937101
2018-09-07,372277276,368.4055523699726
2018-09-07,3809414,80.10808388589876
2018-09-07,383332718,403.168572392335
2018-09-07,38569113,288.9625539448932
2018-09-07,38985642,188.41453087034847
2018-09-07,39304868,81.78272653197386
2018-09-07,403901466,68.08500000000001
2018-09-07,405201255,194.403756
2018-09-07,409474139,563.0036338973543
2018-09-07,410444413,40.14
2018-09-07,413835549,29.221051953312475
2018-09-07,415067762,275.952798
2018-09-07,416368663,22.430624955848035
2018-09-07,41655730,122.31393184457427
2018-09-07,421397082,184.41304647291562
2018-09-07,2587934,246.22929189634166
2018-09-07,2587940,469.08
2018-09-07,2588002,368.64
2018-09-07,2588149,241.47523787354734
2018-09-07,2588181,200.1145656043359
2018-09-07,2588293,157.8957343975566
2018-09-07,2588567,1952.07
2018-09-07,2588653,166.7954686269838
2018-09-07,2588871,171.29759235058515
2018-09-07,2588912,459.7470833882788
2018-09-07,2589072,5.458968450904909
2018-09-07,2589546,428.8982411537112
2018-09-07,2589718,597.7427641951344
2018-09-07,2589768,230.71138842131057
2018-09-07,2589818,1634.6308177335234
2018-09-07,2589894,145.389890465115
2018-09-07,2589908,267.7767151540042
2018-09-07,2590143,741.8
2018-09-07,2590229,207.4919357446607
2018-09-07,2590237,118.39678654728507
2018-09-07,2590253,146.87467741290635
2018-09-07,2590359,6987.4626697806025
2018-09-07,2590439,202.78533484984584
2018-09-07,2590634,79.23650190669746
2018-09-07,2591748,618.1892132219959
2018-09-07,2591802,267.0721482209689
2018-09-07,2591828,772.53
2018-09-07,2591858,392.90941419506765
2018-09-07,2591944,173.15640312678238
2018-09-07,2592139,98.24762775309547
2018-09-07,2592680,812.1117668478521
2018-09-07,2592913,100.42512745610863
2018-09-07,2593694,318.0320871723865
2018-09-07,2593887,342.03471569538686
2018-09-07,2594157,10702
2018-09-07,2594191,239.93834789531823
2018-09-07,2594722,654.8671106850409
2018-09-07,2594760,177.88876622885712
2018-09-07,2594883,522.131754542323
2018-09-07,2595045,414.8367027948089
2018-09-07,2595161,297.48360253509526
2018-09-07,2595169,71.7
2018-09-07,2595572,128.01701798647352
2018-09-07,2595747,790.342126259807
2018-09-07,2596491,524.6781801602174
2018-09-07,2596501,620.1079338928986
2018-09-07,2596569,89.50826241680612
2018-09-07,2596834,636.1969724130902
2018-09-07,2596902,191.68940683452334
2018-09-07,2597011,284.38327512722157
2018-09-07,2597035,46.44
2018-09-07,2597396,67.09444806925354
2018-09-07,2597990,119.64096676446258
2018-09-07,2598154,129.32574744818496
2018-09-07,2598322,94.8614161141771
2018-09-07,2598618,464.4210214420282
2018-09-07,2598786,2171.04
2018-09-07,2598916,876.3000000000001
2018-09-07,2599301,53.01578577607708
2018-09-07,2599339,513.84
2018-09-07,2599838,437.08310199266947
2018-09-07,260005530,81.12935034106773
2018-09-07,2600402,441.1393931795083
2018-09-07,2600476,164.02475876885097
2018-09-07,2600581,116.3810571547752
2018-09-07,2600607,408.04909329259004
2018-09-07,2600627,13.681841112548497
2018-09-07,2600795,267.15760959754357
2018-09-07,2601046,246.92842034727917
2018-09-07,2628628,273.41847455091266
2018-09-07,2628644,324.6188777038588
2018-09-07,2628678,256.3644710284092
2018-09-07,2628720,66.24627246415852
2018-09-07,2628879,28.116101369087747
2018-09-07,2629061,385.8356927522366
2018-09-07,2629083,259.3870919816619
2018-09-07,2629107,607.2256071171745
2018-09-07,2629127,149.63860767512656
2018-09-07,2629737,140.3027987831393
2018-09-07,2630180,71.29750002649247
2018-09-07,2630322,588.91
2018-09-07,2630412,325.9829279553638
2018-09-07,2630454,447.75838261615775
2018-09-07,2630497,89.72
2018-09-07,2630543,298.15703295204895
2018-09-07,2631277,188.62
2018-09-07,2631519,542.0061360455181
2018-09-07,2631608,153.40959594370506
2018-09-07,2631804,109.68334700806581
2018-09-07,2632521,104.04025962619117
2018-09-07,2632794,113.00023788383601
2018-09-07,2633240,4881.52
2018-09-07,2633348,184.09552707802106
2018-09-07,2633832,35.80958389735066
2018-09-07,2633834,52.76
2018-09-07,2633879,36.64154283272595
2018-09-07,2634145,820.8722755212881
2018-09-07,2634187,99.11921268198445
2018-09-07,2634239,136.6289757895152
2018-09-07,2634345,205.59100286179336
2018-09-07,2634349,268.0796944611288
2018-09-07,2634582,113.55456765308331
2018-09-07,2634673,148.63046444555474
2018-09-07,2634720,993.4884546782383
2018-09-07,2635041,425.642790661969
2018-09-07,2635153,3523.7780043400107
2018-09-07,2635349,273.1805245818769
2018-09-07,2635736,194.9696967846817
2018-09-07,2635921,623.8002229055882
2018-09-07,26360118,662.6263621477647
2018-09-07,2636076,214.0566449117262
2018-09-07,2636235,692.24
2018-09-07,2636692,76.93230265070379
2018-09-07,2636834,243.1703808712172
2018-09-07,2636858,363.90355474927185
2018-09-07,2636866,137.40521678517888
2018-09-07,2637022,560.7516616352168
2018-09-07,2637396,183.80809736699726
2018-09-07,2637851,365.16927518574465
2018-09-07,2638037,186.48398517101285
2018-09-07,2638397,164.7418034770449
2018-09-07,2638535,175.22924606579477
2018-09-07,2638615,233.70566175628585
2018-09-07,2638843,78.4141267386653
2018-09-07,2638937,331.6509174671955
2018-09-07,2638964,145.6335971669998
2018-09-07,2639258,182.47057778832226
2018-09-07,2639310,168.60079499095264
2018-09-07,2639666,149.5189766846196
2018-09-07,2640047,442.83951637424883
2018-09-07,2640321,326.12075977034027
2018-09-07,2640331,316.9556546
2018-09-07,2640489,79.03919654406154
2018-09-07,2640597,268.72132895938785
2018-09-07,2640715,1243.6858116868407
2018-09-07,2640948,142.24752392327193
2018-09-07,2641054,233.18612551291463
2018-09-07,2641076,391.23487134118807
2018-09-07,2641194,122.1119717171103
2018-09-07,2641395,189.43885898970603
2018-09-07,2641431,50.88
2018-09-07,2641540,527.395308758241
2018-09-07,2642116,23.01876419678899
2018-09-07,2642204,266.80996592595676
2018-09-07,2642242,320.56340442986806
2018-09-07,2642334,345.8389216540403
2018-09-07,2642404,296.04
2018-09-07,2642538,154.58524872922496
2018-09-07,2642550,395.415
2018-09-07,2642678,80.58838848442865
2018-09-07,2642875,158.81269181155602
2018-09-07,2642942,1007.5880122224135
2018-09-07,2643446,184.5480384875638
2018-09-07,2643532,460.2653405434918
2018-09-07,2643540,179.6519877374055
2018-09-07,2643690,688.2398548690555
2018-09-07,2643724,915.2856758746617
2018-09-07,2644208,158.18
2018-09-07,2644394,180.3353591147893
2018-09-07,2649045,81.16514128301021
2018-09-07,2649081,320.72
2018-09-07,2649127,93.4720548785106
2018-09-07,2649387,102.4591602729236
2018-09-07,2649678,210.6974560637799
2018-09-07,2650115,640.834160479956
2018-09-07,2650574,416.47252601972417
2018-09-07,2650808,92.37227524507232
2018-09-07,2650978,188.4897067142308
2018-09-07,2650994,289.70928756447836
2018-09-07,2651549,148.85840375656437
2018-09-07,2651691,99.35446677516833
2018-09-07,2654324,223.45105394217373
2018-09-07,2654391,502.01828147067306
2018-09-07,2654493,222.0967872994039
2018-09-07,2654613,247.28
2018-09-07,2654973,792.0614384279111
2018-09-07,2655459,116.1770180337382
2018-09-07,2655827,211.71734586933238
2018-09-07,2655887,204.1
2018-09-07,2655962,238.16049892983767
2018-09-07,2656190,541.2611747776508
2018-09-07,2656510,195.8112087037037
2018-09-07,2656645,246.34146275464175
2018-09-07,2657552,370.5503179906498
2018-09-07,2657625,287.2841594516794
2018-09-07,2657703,176.6489153459272
2018-09-07,2657777,280.4527647940734
2018-09-07,2657991,666.2434567596968
2018-09-07,2658065,319.37276715827915
2018-09-07,2658386,239.60521065591604
2018-09-07,2658540,130.79572027967015
2018-09-07,2658772,1565.460706495834
2018-09-07,26591321,183.12346715067858
2018-09-07,2659928,78.79283814561744
2018-09-07,2660058,94.93280330514746
2018-09-07,2660546,877.8566396633294
2018-09-07,2660722,112.35523663584392
2018-09-07,2660876,191.80916602524965
2018-09-07,2660892,152.3
2018-09-07,2661034,384.2065901667319
2018-09-07,2661076,2458.8633025420418
2018-09-07,2661197,550.3390382529946
2018-09-07,2661237,52.65784408503451
2018-09-07,2661439,576.7694385003858
2018-09-07,2661553,697.8305854436039
2018-09-07,2661961,474.1954954954955
2018-09-07,2662090,193.61263524006264
2018-09-07,2662201,183.5468301072708
2018-09-07,2662208,138.2121416296918
2018-09-07,42466437,616.851366769985
2018-09-07,43288639,117.8206568203985
2018-09-07,433925519,51.69078308745897
2018-09-07,46639515,969.8301755224339
2018-09-07,46875426,202.3103117047747
2018-09-07,49031555,55.9
2018-09-07,49031557,51.5
2018-09-07,54414164,120.43
2018-09-07,555183873,264.78552912238894
2018-09-07,567220111,142.83778662961706
2018-09-07,61607269,308.8842386079302
2018-09-07,7221435,266.24
2018-09-07,7727372,1099.3439215094609
2018-09-07,7958704,77.1347635127626
2018-09-07,79599893,115.77032143226295
2018-09-07,8911553,132.9911514853232
2018-09-10,42466437,620.6420734931526
2018-09-10,43288639,118.42164634169956
2018-09-10,433925519,52.5298123482675
2018-09-10,46639515,978.9260409718086
2018-09-10,46875426,200.60723829535743
2018-09-10,49031555,56.6
2018-09-10,49031557,52.42
2018-09-10,54414164,120.89
2018-09-10,555183873,273.9274493169576
2018-09-10,567220111,143.27879523327624
2018-09-10,61607269,312.97512926451486
2018-09-10,7221435,265.68
2018-09-10,7727372,1101.2859393304698
2018-09-10,7958704,78.15436096149452
2018-09-10,79599893,116.4284634869672
2018-09-10,8911553,130.06166190374
2018-09-10,2662296,358.56
2018-09-10,2663001,221.21007526734834
2018-09-10,2663029,145.38830015216016
2018-09-10,2663221,135.76443806255173
2018-09-10,2663245,88.86739309013932
2018-09-10,2663453,145.57014639328048
2018-09-10,2663487,385.78
2018-09-10,2663719,189.66010777944803
2018-09-10,2664029,65.90503676908274
2018-09-10,2664273,154.67962063448059
2018-09-10,2664299,199.0798667968739
2018-09-10,2664435,63.38903341993772
2018-09-10,2664698,252.83066244245342
2018-09-10,2665161,111.64730485148152
2018-09-10,2665189,104.9996258938031
2018-09-10,2665259,12.20068766941665
2018-09-10,2665479,587.4302484851543
2018-09-10,2665650,130.63171475822125
2018-09-10,2665666,68.22715124980421
2018-09-10,2665845,216.8288629620719
2018-09-10,2665959,280.646582355897
2018-09-10,2665987,216.39857734478602
2018-09-10,2666035,336.0771617742999
2018-09-10,2666882,165.659968240569
2018-09-10,268204083,33.57016271790514
2018-09-10,270099932,127.25856479897628
2018-09-10,27143898,236.35356497174476
2018-09-10,271822113,43.9017672889209
2018-09-10,272348991,132.51767229917573
2018-09-10,272601064,36.99
2018-09-10,281970741,92.61869386927631
2018-09-10,283454303,15.86070908300221
2018-09-10,28674508,79.02930063273453
2018-09-10,29198370,24.407320687085402
2018-09-10,292167444,89.8
2018-09-10,302129421,63.86661369285799
2018-09-10,303054011,31.11021686935827
2018-09-10,304206311,179.08559523039577
2018-09-10,30686620,159.3198439450687
2018-09-10,309921702,26.219584636890676
2018-09-10,3103750,159.88
2018-09-10,317560688,83.26138721109574
2018-09-10,3182730,90.29420680464719
2018-09-10,328470033,85.51084949061125
2018-09-10,328574181,18.85287456
2018-09-10,33345226,174.77060435939532
2018-09-10,33872783,195.5377262586352
2018-09-10,34058430,62.239559281455826
2018-09-10,3449503,226.68875112288126
2018-09-10,34918877,115.9922435276871
2018-09-10,34969488,92.16744148543219
2018-09-10,35369904,76.85310649885275
2018-09-10,36101502,132.61
2018-09-10,36789426,1357.1430808851296
2018-09-10,36842460,75.25145214174603
2018-09-10,372277276,369.3674467625835
2018-09-10,3809414,80.89629595626204
2018-09-10,383332718,403.51414545438564
2018-09-10,38569113,289.1243244439526
2018-09-10,38985642,187.28938549680637
2018-09-10,39304868,82.80288528289246
2018-09-10,403901466,68.25
2018-09-10,405201255,195.506302
2018-09-10,409474139,562.2261156639611
2018-09-10,410444413,40
2018-09-10,413835549,29.32283200191335
2018-09-10,415067762,280.546134
2018-09-10,416368663,22.502255601236236
2018-09-10,41655730,121.97157732796096
2018-09-10,421397082,183.5339155418363
2018-09-10,2614665,163.1564678729572
2018-09-10,2614959,190.40786577202388
2018-09-10,2615241,2508.649024741921
2018-09-10,2615578,521.6411983661425
2018-09-10,2615897,281.7845905325906
2018-09-10,2615989,28.171974260351178
2018-09-10,2616072,489.01749301897337
2018-09-10,2617364,95.92603082295547
2018-09-10,2617596,2868.48
2018-09-10,2617676,120.26077348025525
2018-09-10,2617726,465.58557734462613
2018-09-10,2617772,72.63222661590156
2018-09-10,2617818,155.79610669736195
2018-09-10,2617946,188.54103101880915
2018-09-10,2618034,229.6769593053314
2018-09-10,2618260,219.76725350197177
2018-09-10,2618395,320.9945551271039
2018-09-10,2618411,126.83922572149653
2018-09-10,2618709,2117.1571939744963
2018-09-10,2618745,155.16
2018-09-10,2618799,302.1551264776933
2018-09-10,2618949,252.50827664489927
2018-09-10,2619033,466.9221770824956
2018-09-10,2619069,38.569256700820596
2018-09-10,2619294,351.3943381276892
2018-09-10,2619339,601.7643618721958
2018-09-10,2619377,32.01296387095485
2018-09-10,2620077,984.44
2018-09-10,2620169,412.85229667145165
2018-09-10,2620171,698.74
2018-09-10,2620498,136.8
2018-09-10,2620904,133.16
2018-09-10,2621294,138.96786751531707
2018-09-10,2621696,204.34728663206783
2018-09-10,2621778,192.37897188811434
2018-09-10,2621950,93.58242395794822
2018-09-10,2622145,28.797553770473794
2018-09-10,2622315,484.76254602053615
2018-09-10,2622325,812.8199999999999
2018-09-10,2622514,215.97408062824857
2018-09-10,2622875,292.52535129403265
2018-09-10,2622921,300.9480784930602
2018-09-10,2623226,439.70486360414156
2018-09-10,2623374,178.47296466233172
2018-09-10,2623438,347.36780364419394
2018-09-10,2623612,128.02355000503428
2018-09-10,2623716,128.06460191432294
2018-09-10,2623911,37.55649067183377
2018-09-10,2624003,218.91471919277737
2018-09-10,2624007,129.8819834742861
2018-09-10,2624251,207.1864740532263
2018-09-10,2624335,88.89796341178274
2018-09-10,2624369,77.1433345206428
2018-09-10,2624697,67.556
2018-09-10,2625661,506.12819774040645
2018-09-10,2625932,340.624055332558
2018-09-10,2626139,87.56380747982537
2018-09-10,2626232,120.82462083504892
2018-09-10,2626276,81.79494601268296
2018-09-10,2626793,192.6157272081812
2018-09-10,2626801,131.01416208850674
2018-09-10,2626847,97.43843301368977
2018-09-10,2627049,512.1429370564354
2018-09-10,2627078,348.06121322082186
2018-09-10,2627355,560.3236545354687
2018-09-10,2627535,2803.047235170725
2018-09-10,2627720,110.88137688266904
2018-09-10,2627938,168.67122171777285
2018-09-10,2628430,91.03660314002614
2018-09-10,100253179,30.54
2018-09-10,100667465,41.032827700436926
2018-09-10,10286375,139.05
2018-09-10,10458211,605.28
2018-09-10,104594731,162.6578683022728
2018-09-10,104932248,402.09564532538457
2018-09-10,10621081,35.55842383936563
2018-09-10,107990213,120.8498016327935
2018-09-10,11211465,165.32755251029548
2018-09-10,11311638,2350.12
2018-09-10,117075823,217.61
2018-09-10,12416743,219.76837265082193
2018-09-10,12465714,113.97857943149411
2018-09-10,12465715,111.90554895447713
2018-09-10,126910336,164.18
2018-09-10,126940575,23.567066730973583
2018-09-10,128219750,163.1069197386403
2018-09-10,12867338,597.1700482657772
2018-09-10,128844729,265.1449912196892
2018-09-10,133184869,35.95012976809377
2018-09-10,133997358,83.86724796810306
2018-09-10,134721328,197.7969594109918
2018-09-10,140621055,58.50927605494067
2018-09-10,141637206,88.4991440805472
2018-09-10,142650453,107.7862076242401
2018-09-10,144100712,73.36
2018-09-10,144186891,50.67
2018-09-10,177756987,134.5819689235297
2018-09-10,20030970,161.01192108442388
2018-09-10,20476016,186.25304613186913
2018-09-10,212535502,165.84665691360235
2018-09-10,224247975,114.9153120155993
2018-09-10,22531262,648.26
2018-09-10,225927511,53.42
2018-09-10,226099794,92.71142114140274
2018-09-10,23133950,108.20041848400186
2018-09-10,234816910,127.92
2018-09-10,23515086,311.79150675655876
2018-09-10,238121727,13.209826421180875
2018-09-10,238121728,13.641317330702266
2018-09-10,23895609,186.1434654569298
2018-09-10,240355560,13.41441085009392
2018-09-10,243131085,41.04204757665838
2018-09-10,243966903,413.8103323875734
2018-09-10,24487189,2236.9004272909324
2018-09-10,24806829,160.64
2018-09-10,248503919,92.79423997895215
2018-09-10,24862197,79.11305962014974
2018-09-10,24993604,72.68703969184205
2018-09-10,24993618,34.90870766533561
2018-09-10,250402094,83.0687433411398
2018-09-10,252437073,34.73451824310963
2018-09-10,25664306,489.12
2018-09-10,25664326,93.80322775263951
2018-09-10,25745153,182.67123677654365
2018-09-10,257504287,1167.8375191200003
2018-09-10,25758118,58.823881187618554
2018-09-10,2586085,264.2032436613473
2018-09-10,2586129,31.544178688779354
2018-09-10,2586532,170.304204307486
2018-09-10,2586596,777.16
2018-09-10,2586909,227.93242158031376
2018-09-10,2587023,1068.773419996474
2018-09-10,2587088,525.2493574340568
2018-09-10,2587302,59.78
2018-09-10,2587389,891.4439260458207
2018-09-10,2587399,216.7648829707094
2018-09-10,2587459,98.48936816866328
2018-09-10,2587579,274.3875019806128
2018-09-10,2587661,76.75
2018-09-10,2587781,293.49012754235065
2018-09-10,2587813,264.2051520106609
2018-09-10,2601078,503.9623372642784
2018-09-10,2601200,149.68761796605298
2018-09-10,2601273,3678.684255044484
2018-09-10,2601340,197.3755204237724
2018-09-10,2601562,131.53414254480444
2018-09-10,2601588,162.36638428495235
2018-09-10,2602238,84.95040985060469
2018-09-10,2602647,197.70255364131677
2018-09-10,2602821,1760.276940310129
2018-09-10,2603092,531.4104083070271
2018-09-10,2603116,790.92
2018-09-10,2603262,127.54250507961723
2018-09-10,2603625,652.7162136409727
